car speed(m/s),Yaw Angle (degree),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
25.004,0,0,0,0,3.25,101.27,16.114,6.43,-112.11,15.649,0.41,130.58,15.433,-3.24,-9.34,15.637,0,0,0,0
25.006,0,0,0,0,3.25,100.37,15.974,6.5,-113.04,15.688,0.4,129.61,15.281,-3.24,-10.28,15.689,0,0,0,0
25.014,0,0,0,0,3.25,99.47,15.931,6.46,-113.98,15.737,0.4,128.63,15.228,-3.24,-11.22,15.632,0,0,0,0
25.003,0,0,0,0,3.25,98.56,16.018,6.43,-114.91,15.736,0.39,127.65,15.34,-3.24,-12.15,15.685,0,0,0,0
25.01,0,0,0,0,3.25,97.66,15.878,6.41,-115.84,15.686,0.38,126.69,15.287,-3.24,-13.08,15.794,0,0,0,0
25.015,0,0,0,0,3.25,96.74,15.912,6.37,-116.78,15.665,0.38,125.71,15.218,-3.24,-14,15.808,0,0,0,0
25.004,0,0,0,0,3.25,95.84,16.035,6.33,-117.72,15.655,0.37,124.74,15.232,-3.24,-14.92,15.808,0,0,0,0
25.006,0,0,0,0,3.25,94.95,16.026,6.28,-118.67,15.585,0.36,123.76,15.296,-3.24,-15.84,15.81,0,0,0,0
25.01,0,0,0,0,3.25,94.05,16.061,6.23,-119.62,15.565,0.36,122.78,15.294,-3.24,-16.76,15.797,0,0,0,0
25,0,0,0,0,3.25,93.15,15.989,6.17,-120.57,15.498,0.35,121.81,15.309,-3.24,-17.68,15.738,0,0,0,0
25.012,0,0,0,0,3.25,92.25,15.98,6.11,-121.52,15.541,0.34,120.84,15.291,-3.24,-18.61,15.754,0,0,0,0
25.01,0,0,0,0,3.26,91.34,15.983,6.04,-122.48,15.523,0.34,119.87,15.223,-3.24,-19.53,15.816,0,0,0,0
25,0,0,0,0,3.26,90.44,15.912,5.97,-123.43,15.468,0.33,118.89,15.239,-3.23,-20.44,15.804,0,0,0,0
25.013,0,0,0,0,3.26,89.52,15.808,5.88,-124.4,15.465,0.32,117.92,15.354,-3.23,-21.37,15.735,0,0,0,0
25.011,0,0,0,0,3.26,88.6,15.855,5.37,-125.38,15.423,0.32,116.96,15.551,-3.23,-22.3,15.62,0,0,0,0
25.003,0,0,0,0,3.26,87.69,15.816,4.9,-126.35,15.458,0.31,116.01,15.617,-3.23,-23.24,15.569,0,0,0,0
25.007,0,0,0,0,3.26,86.76,15.722,4.78,-127.31,15.417,0.3,115.08,15.616,-3.23,-24.18,15.593,0,0,0,0
25.014,0,0,0,0,3.26,85.83,15.716,4.51,-128.29,15.266,0.14,114.14,15.649,-3.23,-25.12,15.663,0,0,0,0
25.008,0,0,0,0,3.26,84.9,15.678,4.22,-129.28,15.231,0.14,113.2,15.583,-3.23,-26.06,15.69,0,0,0,0
25,0,0,0,0,3.26,83.97,15.739,4.09,-130.27,15.195,0.14,112.26,15.599,-3.23,-26.99,15.639,0,0,0,0
25.011,0,0,0,0,3.26,83.05,15.789,3.95,-131.25,15.249,0.14,111.31,15.451,-3.23,-27.94,15.421,0,0,0,0
25.014,0,0,0,0,3.26,82.13,15.871,3.8,-132.23,15.29,0.14,110.35,15.567,-3.23,-28.9,15.378,0,0,0,0
25.009,0,0,0,0,3.26,81.22,15.943,3.64,-133.2,15.331,0.14,109.4,15.501,-3.23,-29.86,15.457,0,0,0,0
25.002,0,0,0,0,3.27,80.31,15.884,3.49,-134.17,15.395,0.14,108.46,15.601,-3.23,-30.82,15.412,0,0,0,0
25.004,0,0,0,0,3.27,79.4,15.891,3.16,-135.14,15.507,0.14,107.52,15.619,-3.23,-31.78,15.428,0,0,0,0
25.017,0,0,0,0,3.27,78.49,15.975,2.98,-136.08,15.615,0.14,106.57,15.406,-3.23,-32.73,15.522,0,0,0,0
25.014,0,0,0,0,3.27,77.58,15.928,2.8,-137.03,15.636,0.14,105.61,15.424,-3.23,-33.68,15.552,0,0,0,0
25.009,0,0,0,0,3.27,76.68,15.925,2.62,-137.97,15.643,0.14,104.64,15.244,-3.22,-34.62,15.687,0,0,0,2
25.004,0,0,0,0,3.27,75.77,15.965,2.43,-138.91,15.588,0.13,103.67,15.443,-3.22,-35.55,15.697,0,0,0,2
24.998,0,0,0,0,3.27,74.87,16.049,2.24,-139.85,15.485,0.14,102.72,15.395,-3.22,-36.49,15.573,0,0,0,2
24.992,0,0,0,0,3.28,73.98,16.1,2.04,-140.8,15.523,0.14,101.75,15.232,-3.21,-37.42,15.66,0,0,0,2
24.986,-0.01,0,0,0,3.3,73.09,16.065,1.85,-141.75,15.632,0.16,100.77,15.267,-3.2,-38.36,15.565,0,0,0,2
24.98,-0.01,0,0,0,3.32,72.21,16.14,1.66,-142.68,15.689,0.18,99.81,15.466,-3.17,-39.3,15.58,0,0,0,2
24.974,-0.01,0,0,0,3.36,71.32,16.095,1.48,-143.61,15.635,0.22,98.85,15.336,-3.13,-40.23,15.609,0,0,0,2
24.968,-0.02,0,0,0,3.41,70.43,16.05,1.3,-144.55,15.643,0.27,97.88,15.288,-3.09,-41.16,15.73,0,0,0,2
24.963,-0.02,0,0,0,3.47,69.54,16.135,1.13,-145.48,15.7,0.33,96.92,15.207,-3.02,-42.08,15.786,0,0,0,2
24.959,-0.03,0,0,0,3.54,68.66,16.134,0.97,-146.4,15.635,0.4,95.94,15.242,-2.95,-42.99,15.794,0,0,0,2
24.954,-0.04,0,0,0,3.63,67.78,16.144,0.89,-147.34,15.634,0.48,94.97,15.26,-2.87,-43.9,15.861,0,0,0,2
24.95,-0.04,0,0,0,3.73,66.91,16.177,0.99,-148.27,15.582,0.58,94.01,15.294,-2.77,-44.81,15.856,0,0,0,2
24.947,-0.04,0,0,0,3.83,66.03,16.143,1.1,-149.2,15.582,0.69,93.05,15.344,-2.66,-45.72,15.93,0,0,0,2
24.944,-0.05,0,0,0,3.95,65.15,16.153,0,0,0,0.81,92.09,15.28,-2.54,-46.61,16.09,0,0,0,2
24.941,-0.05,0,0,0,4.08,64.27,16.11,0,0,0,0.93,91.11,14.984,-2.41,-47.48,16.103,0,0,0,2
24.939,-0.05,0,0,0,4.21,63.38,15.979,0,0,0,1.06,90.13,15.167,-2.28,-48.36,16.138,0,0,0,2
24.938,-0.06,0,0,0,4.35,62.49,15.946,0,0,0,1.2,89.16,15.283,-2.14,-49.24,16.114,0,0,0,2
24.937,-0.06,0,0,0,4.49,61.6,16.043,0,0,0,1.34,88.21,15.465,-2,-50.12,16.032,0,0,0,2
24.936,-0.06,0,0,0,4.63,60.72,16.098,0,0,0,1.48,87.26,15.481,-1.86,-50.99,16.222,0,0,0,2
24.935,-0.06,0,0,0,4.78,59.84,16.131,0,0,0,1.62,86.31,15.332,-1.72,-51.86,16.056,0,0,0,2
24.935,-0.05,0,0,0,1.75,85.36,15.282,-1.59,-52.75,16.013,0,0,0,0,0,0,0,0,0,2
24.935,-0.05,0,0,0,1.88,84.4,15.314,-1.46,-53.64,16.1,0,0,0,0,0,0,0,0,0,2
24.935,-0.04,0,0,0,1.99,83.44,15.264,-1.35,-54.52,16.043,0,0,0,0,0,0,0,0,0,2
24.936,-0.04,0,0,0,2.08,82.47,15.264,-1.25,-55.41,15.943,0,0,0,0,0,0,0,0,0,2
24.937,-0.03,0,0,0,2.16,81.51,15.295,-1.17,-56.3,15.963,0,0,0,0,0,0,0,0,0,2
24.939,-0.03,0,0,0,2.23,80.55,15.31,-1.1,-57.2,15.864,0,0,0,0,0,0,0,0,0,2
24.941,-0.02,0,0,0,2.29,79.59,15.324,-1.04,-58.11,15.816,0,0,0,0,0,0,0,0,0,2
24.944,-0.02,0,0,0,2.34,78.62,15.255,-0.99,-59.02,15.722,0,0,0,0,0,0,0,0,0,2
24.947,-0.02,0,0,0,2.39,77.66,15.368,-0.94,-59.95,15.725,0,0,0,0,0,0,0,0,0,2
24.95,-0.02,0,0,0,2.43,76.71,15.464,-0.9,-60.86,15.666,0,0,0,0,0,0,0,0,0,2
24.954,-0.02,0,0,0,2.47,75.77,15.61,-0.86,-61.79,15.657,0,0,0,0,0,0,0,0,0,2
24.959,-0.02,0,0,0,2.52,74.83,15.705,-0.81,-62.72,15.554,0,0,0,0,0,0,0,0,0,2
24.963,-0.02,0,0,0,2.56,73.91,15.815,-0.77,-63.66,15.408,0,0,0,0,0,0,0,0,0,2
24.968,-0.02,0,0,0,2.6,72.99,15.63,-0.72,-64.61,15.496,0,0,0,0,0,0,0,0,0,2
24.974,-0.02,0,0,0,2.65,72.06,15.741,-0.67,-65.56,15.596,0,0,0,0,0,0,0,0,0,2
24.98,-0.02,0,0,0,2.69,71.13,15.687,-0.63,-66.49,15.557,0,0,0,0,0,0,0,0,0,0
24.987,-0.02,0,0,0,2.74,70.2,15.797,-0.58,-67.44,15.567,0,0,0,0,0,0,0,0,0,0
25.033,-0.01,0,0,0,2.77,69.28,15.808,-0.56,-68.38,15.651,0,0,0,0,0,0,0,0,0,0
25.052,-0.01,0,0,0,2.78,68.35,15.72,-0.54,-69.31,15.792,0,0,0,0,0,0,0,0,0,0
25.063,0,0,0,0,2.79,67.41,15.565,-0.53,-70.23,15.702,0,0,0,0,0,0,0,0,0,0
25.073,0,0,0,0,2.81,66.45,15.427,-0.51,-71.18,15.542,0,0,0,0,0,0,0,0,0,0
25.083,-0.01,0,0,0,2.84,65.5,15.569,-0.47,-72.14,15.521,0,0,0,0,0,0,0,0,0,0
25.091,-0.01,0,0,0,2.87,64.55,15.497,-0.45,-73.08,15.56,0,0,0,0,0,0,0,0,0,0
25.098,-0.01,0,0,0,2.89,63.59,15.589,-0.43,-74.03,15.659,0,0,0,0,0,0,0,0,0,0
25.106,-0.01,0,0,0,2.9,62.64,15.532,-0.42,-74.98,15.563,0,0,0,0,0,0,0,0,0,0
25.113,0,0,0,0,2.91,61.69,15.541,-0.41,-75.94,15.42,0,0,0,0,0,0,0,0,0,0
25.12,0,0,0,0,2.92,60.73,15.566,-0.39,-76.9,15.402,0,0,0,0,0,0,0,0,0,0
25.127,-0.01,0,0,0,2.94,59.79,15.607,-0.37,-77.87,15.555,0,0,0,0,0,0,0,0,0,0
25.134,-0.01,0,0,0,2.96,58.83,15.616,-0.35,-78.82,15.566,0,0,0,0,0,0,0,0,0,0
25.141,-0.01,0,0,0,2.98,57.88,15.673,-0.33,-79.78,15.485,0,0,0,0,0,0,0,0,0,0
25.148,-0.01,0,0,0,2.99,56.94,15.763,-0.32,-80.74,15.562,0,0,0,0,0,0,0,0,0,0
25.155,0,0,0,0,3,55.99,15.539,-0.31,-81.69,15.649,0,0,0,0,0,0,0,0,0,0
25.161,0,0,0,0,3.01,55.03,15.48,-0.3,-82.64,15.612,0,0,0,0,0,0,0,0,0,0
25.167,0,0,0,0,3.02,54.06,15.569,-0.28,-83.59,15.623,0,0,0,0,0,0,0,0,0,0
25.172,-0.01,0,0,0,3.04,53.11,15.74,-0.27,-84.54,15.681,0,0,0,0,0,0,0,0,0,0
25.177,-0.01,0,0,0,3.05,52.17,15.747,-0.25,-85.49,15.719,0,0,0,0,0,0,0,0,0,0
25.181,0,0,0,0,3.06,51.24,15.818,-0.24,-86.43,15.822,0,0,0,0,0,0,0,0,0,0
25.185,0,0,0,0,3.06,50.3,15.659,-0.23,-87.36,15.843,0,0,0,0,0,0,0,0,0,0
25.189,0,0,0,0,3.07,49.35,15.729,-0.22,-88.3,15.864,0,0,0,0,0,0,0,0,0,0
25.192,0,0,0,0,3.08,48.41,15.8,-0.21,-89.24,15.704,0,0,0,0,0,0,0,0,0,0
25.195,0,0,0,0,3.09,47.48,15.986,-0.2,-90.19,15.655,0,0,0,0,0,0,0,0,0,0
25.197,0,0,0,0,3.1,46.55,15.842,-0.19,-91.15,15.5,0,0,0,0,0,0,0,0,0,0
25.199,0,0,0,0,3.11,45.62,15.846,-0.18,-92.11,15.564,0,0,0,0,0,0,0,0,0,0
25.2,0,0,0,0,3.12,44.69,15.915,-0.17,-93.07,15.594,0,0,0,0,0,0,0,0,0,0
25.201,0,0,0,0,3.13,43.76,15.991,-0.17,-94.03,15.577,0,0,0,0,0,0,0,0,0,0
25.202,0,0,0,0,3.13,42.83,15.872,-0.16,-95,15.486,0,0,0,0,0,0,0,0,0,0
25.202,0,0,0,0,3.14,41.9,15.871,-0.15,-95.97,15.654,0,0,0,0,0,0,0,0,0,0
25.202,0,0,0,0,3.15,40.96,15.87,-0.14,-96.92,15.667,0,0,0,0,0,0,0,0,0,0
25.201,0,0,0,0,3.15,40.03,15.854,-0.13,-97.86,15.769,0,0,0,0,0,0,0,0,0,0
25.2,0,0,0,0,3.16,39.09,15.856,-0.12,-98.8,15.867,0,0,0,0,0,0,0,0,0,0
25.198,0,0,0,0,3.17,38.16,15.79,-0.12,-99.73,15.889,0,0,0,0,0,0,0,0,0,0
25.196,0,0,0,0,3.17,37.21,15.709,-0.11,-100.66,15.864,0,0,0,0,0,0,0,0,0,0
25.194,0,0,0,0,3.18,36.26,15.661,-0.1,-101.6,15.839,0,0,0,0,0,0,0,0,0,0
25.191,0,0,0,0,3.18,35.3,15.596,-0.1,-102.54,15.792,0,0,0,0,0,0,0,0,0,0
25.188,0,0,0,0,3.19,34.34,15.515,-0.09,-103.48,15.771,0,0,0,0,0,0,0,0,0,0
25.184,0,0,0,0,3.19,33.38,15.45,-0.09,-104.42,15.738,0,0,0,0,0,0,0,0,0,0
25.18,0,0,0,0,3.2,32.41,15.548,-0.08,-105.37,15.753,0,0,0,0,0,0,0,0,0,0
25.176,0,0,0,0,3.2,31.45,15.548,-0.07,-106.31,15.734,0,0,0,0,0,0,0,0,0,0
25.222,0,0,0,0,3.21,30.48,15.383,-0.07,-107.25,15.823,0,0,0,0,0,0,0,0,0,0
25.299,0,0,0,0,3.21,29.49,15.234,-0.06,-108.19,15.8,0,0,0,0,0,0,0,0,0,0
25.382,0,0,0,0,3.22,28.48,15.333,-0.06,-109.15,15.646,0,0,0,0,0,0,0,0,0,0
25.466,0,0,0,0,3.22,27.48,15.414,-0.05,-110.13,15.739,0,0,0,0,0,0,0,0,0,0
25.55,0,0,0,0,3.22,26.48,15.429,-0.05,-111.1,15.708,0,0,0,0,0,0,0,0,0,0
25.633,0,0,0,0,3.23,25.46,15.444,-0.04,-112.09,15.691,0,0,0,0,0,0,0,0,0,0
25.715,0,0,0,0,3.23,24.43,15.36,-0.04,-113.09,15.722,0,0,0,0,0,0,0,0,0,0
25.797,0,0,0,0,3.23,23.4,15.506,-0.04,-114.09,15.692,0,0,0,0,0,0,0,0,0,0
25.878,0,0,0,0,3.24,22.37,15.503,-0.03,-115.11,15.603,0,0,0,0,0,0,0,0,0,0
25.958,0,0,0,0,3.24,21.33,15.599,-0.03,-116.15,15.624,0,0,0,0,0,0,0,0,0,0
26.038,0,0,0,0,3.24,20.28,15.448,-0.02,-117.19,15.598,0,0,0,0,0,0,0,0,0,0
26.117,0,0,0,0,3.25,19.22,15.362,-0.02,-118.23,15.739,0,0,0,0,0,0,0,0,0,0
26.196,0,0,0,0,3.25,18.14,15.293,-0.01,-119.27,15.754,0,0,0,0,0,0,0,0,0,0
26.274,0,0,0,0,3.26,17.05,15.338,0,-120.31,15.817,0,0,0,0,0,0,0,0,0,0
26.351,0,0,0,0,3.31,15.94,15.417,0.01,-121.37,15.832,0,0,0,0,0,0,0,0,0,0
26.418,0,0,0,0,3.32,14.85,15.511,0.02,-122.42,15.904,0,0,0,0,0,0,0,0,0,0
26.422,0,0,0,0,3.35,13.76,15.654,0.03,-123.47,15.941,0,0,0,0,0,0,0,0,0,0
26.412,-0.01,0,0,0,3.34,12.68,15.452,0.04,-124.51,15.904,0,0,0,0,0,0,0,0,0,0
26.4,-0.01,0,0,0,3.35,11.58,15.627,0.06,-125.56,15.963,0,0,0,0,0,0,0,0,0,0
26.387,-0.01,0,0,0,3.36,10.49,15.474,0.08,-126.61,15.865,0,0,0,0,0,0,0,0,0,0
26.404,-0.01,0,0,0,3.37,9.39,15.54,0.11,-127.67,15.759,0,0,0,0,0,0,0,0,0,0
26.403,-0.01,0,0,0,3.37,8.3,15.58,0.13,-128.74,15.682,0,0,0,0,0,0,0,0,0,0
26.391,-0.01,0,0,0,3.37,7.22,15.669,0.16,-129.81,15.713,0,0,0,0,0,0,0,0,0,0
26.397,-0.01,0,0,0,3.36,6.13,15.578,0.2,-130.88,15.563,0,0,0,0,0,0,0,0,0,0
26.4,-0.02,0,0,0,3.35,5.04,15.324,0.24,-131.97,15.538,0,0,0,0,0,0,0,0,0,0
26.387,-0.02,0,0,0,3.34,3.93,15.414,0.29,-133.05,15.633,0,0,0,0,0,0,0,0,0,0
26.403,-0.02,0,0,0,3.33,2.82,15.325,0.34,-134.12,15.665,0,0,0,0,0,0,0,0,0,0
26.396,-0.02,0,0,0,3.32,1.71,15.465,0.4,-135.2,15.562,0,0,0,0,0,0,0,0,0,0
26.385,-0.02,0,0,0,7.55,68.56,15.638,0.46,-136.29,15.537,0,0,0,0,0,0,0,0,0,0
26.401,-0.03,3.28,-0.48,15.366,7.54,67.46,15.595,0.53,-137.37,15.617,0,0,0,0,0,0,0,0,0,0
26.388,-0.03,3.27,-1.61,15.111,7.52,66.36,15.591,0.61,-138.44,15.634,0,0,0,0,0,0,0,0,0,0
26.401,-0.03,3.26,-2.74,15.118,7.5,65.27,15.586,0.69,-139.52,15.726,0,0,0,0,0,0,0,0,0,0
26.394,-0.04,3.27,-3.86,15.175,7.47,64.17,15.57,0.79,-140.59,15.648,0,0,0,0,0,0,0,0,0,0
26.389,-0.04,3.29,-4.97,15.265,7.43,63.08,15.564,0.89,-141.66,15.632,0,0,0,0,0,0,0,0,0,0
26.397,-0.04,3.29,-6.09,15.173,7.38,61.97,15.458,0.99,-142.74,15.603,0,0,0,0,0,0,0,0,0,0
26.385,-0.05,3.31,-7.21,15.262,7.33,60.87,15.416,1.11,-143.82,15.497,0,0,0,0,0,0,0,0,0,0
26.399,-0.05,3.34,-8.33,15.186,7.27,59.75,15.39,1.24,-144.91,15.545,0,0,0,0,0,0,0,0,0,0
26.384,-0.05,3.36,-9.46,15.274,7.12,58.65,15.428,1.37,-145.99,15.471,0,0,0,0,0,0,0,0,0,0
26.404,-0.06,3.39,-10.57,15.28,6.83,57.57,15.388,1.52,-147.08,15.505,0,0,0,0,0,0,0,0,0,0
26.393,-0.06,3.41,-11.69,15.351,6.69,56.46,15.399,1.68,-148.16,15.476,0,0,0,0,0,0,0,0,0,0
26.395,-0.06,3.44,-12.81,15.274,6.52,55.37,15.409,1.84,-149.25,15.42,0,0,0,0,0,0,0,0,0,0
26.398,-0.07,3.47,-13.92,15.361,6.43,54.26,15.356,0,0,0,0,0,0,0,0,0,0,0,0,0
26.386,-0.07,3.5,-15.02,15.53,6.35,53.14,15.239,0,0,0,0,0,0,0,0,0,0,0,0,0
26.401,-0.08,3.53,-16.11,15.593,6.27,52.01,15.239,0,0,0,0,0,0,0,0,0,0,0,0,0
26.383,-0.08,3.57,-17.2,15.493,6.14,50.89,15.253,0,0,0,0,0,0,0,0,0,0,0,0,0
26.404,-0.09,3.62,-18.3,15.331,6.06,49.77,15.357,0,0,0,0,0,0,0,0,0,0,0,0,0
26.223,-0.09,3.67,-19.41,15.4,6,48.66,15.354,0,0,0,0,0,0,0,0,0,0,0,0,0
25.585,-0.1,3.72,-20.47,15.371,5.95,47.59,15.403,0,0,0,0,0,0,0,0,0,0,0,0,0
25.44,-0.1,3.78,-21.48,15.456,5.83,46.59,15.476,0,0,0,0,0,0,0,0,0,0,0,0,0
25.415,-0.11,3.84,-22.48,15.36,5.78,45.58,15.508,0,0,0,0,0,0,0,0,0,0,0,0,0
25.388,-0.11,3.9,-23.49,15.329,5.72,44.58,15.501,0,0,0,0,0,0,0,0,0,0,0,0,0
25.359,-0.11,3.97,-24.51,15.216,5.6,43.58,15.495,0,0,0,0,0,0,0,0,0,0,0,0,0
25.33,-0.12,4.05,-25.52,15.301,5.55,42.58,15.501,0,0,0,0,0,0,0,0,0,0,0,0,0
25.301,-0.13,4.14,-26.53,15.286,5.43,41.59,15.442,0,0,0,0,0,0,0,0,0,0,0,0,0
25.271,-0.13,4.23,-27.52,15.436,5.38,40.59,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0
25.241,-0.14,4.33,-28.5,15.502,5.32,39.6,15.505,0,0,0,0,0,0,0,0,0,0,0,0,0
25.211,-0.14,4.43,-29.47,15.585,5.25,38.62,15.498,0,0,0,0,0,0,0,0,0,0,0,0,0
25.18,-0.15,4.54,-30.44,15.584,5.13,37.64,15.402,0,0,0,0,0,0,0,0,0,0,0,0,0
25.148,-0.15,4.66,-31.4,15.664,5.07,36.65,15.398,0,0,0,0,0,0,0,0,0,0,0,0,0
25.117,-0.16,4.79,-32.35,15.582,5.01,35.66,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0
25.085,-0.17,4.93,-33.3,15.499,4.94,34.66,15.263,0,0,0,0,0,0,0,0,0,0,0,0,0
25.052,-0.17,5.07,-34.26,15.564,4.83,33.68,15.378,0,0,0,0,0,0,0,0,0,0,0,0,0
25.019,-0.18,5.19,-35.2,15.622,4.77,32.7,15.387,0,0,0,0,0,0,0,0,0,0,0,0,0
24.988,-0.19,5.34,-36.15,15.604,4.7,31.73,15.446,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,-0.19,5.36,-37.11,15.602,4.63,30.76,15.504,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,-0.2,5.39,-38.07,15.5,4.57,29.8,15.485,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,-0.21,5.48,-39.02,15.645,4.51,28.82,15.441,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,-0.21,5.52,-39.98,15.543,4.44,27.86,15.486,0,0,0,0,0,0,0,0,0,0,0,0,0
24.992,-0.22,5.63,-40.93,15.539,4.37,26.89,15.479,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,-0.23,5.73,-41.88,15.569,4.31,25.92,15.461,0,0,0,0,0,0,0,0,0,0,0,0,0
24.992,-0.24,5.83,-42.84,15.45,4.25,24.96,15.505,0,0,0,0,0,0,0,0,0,0,0,0,0
25.013,-0.24,5.93,-43.8,15.348,4.19,24,15.561,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,-0.25,6.04,-44.78,15.394,4.14,23.03,15.451,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,-0.26,6.16,-45.75,15.291,4.09,22.06,15.394,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,-0.26,6.27,-46.73,15.188,4.03,21.08,15.492,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,-0.27,6.39,-47.7,15.349,3.97,20.12,15.536,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,-0.28,6.53,-48.67,15.328,3.92,19.16,15.464,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,-0.29,6.66,-49.64,15.323,3.88,18.2,15.559,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,-0.3,6.81,-50.61,15.317,3.85,17.24,15.652,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,-0.31,6.96,-51.57,15.378,3.81,16.28,15.652,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,-0.31,7.11,-52.53,15.339,3.78,15.33,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,-0.32,7.42,-53.48,15.366,3.72,14.37,15.519,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,-0.33,7.82,-54.41,15.327,3.69,13.4,15.561,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,-0.34,8.09,-55.37,15.37,3.67,12.44,15.553,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,-0.35,8.35,-56.32,15.264,3.63,11.48,15.634,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,-0.36,8.57,-57.28,15.323,3.6,10.52,15.612,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,-0.37,8.89,-58.23,15.299,3.58,9.55,15.346,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,-0.38,9.11,-59.19,15.259,3.55,8.57,15.292,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,-0.39,9.35,-60.14,15.416,3.54,7.58,15.291,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,-0.4,9.59,-61.08,15.406,3.53,6.59,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0
25.008,-0.41,9.93,-62.02,15.215,3.52,5.6,15.325,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,-0.42,10.18,-62.98,15.272,3.51,4.61,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,-0.43,10.42,-63.94,15.263,3.51,3.61,15.218,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,-0.44,10.68,-64.88,15.418,3.51,2.61,15.178,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,-0.45,10.94,-65.82,15.49,3.51,1.61,15.243,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,-0.46,11.31,-66.74,15.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,-0.47,11.59,-67.68,15.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,-0.48,11.87,-68.63,15.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,-0.49,12.27,-69.55,15.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,-0.5,12.59,-70.48,15.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.013,-0.51,13.02,-71.38,15.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.992,-0.52,13.23,-72.31,15.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,-0.53,13.68,-73.21,15.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,-0.54,14.03,-74.11,15.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,-0.56,14.4,-75.02,15.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,-0.57,14.77,-75.93,15.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,-0.58,15.15,-76.85,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-0.59,15.66,-77.74,15.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,-0.6,15.95,-78.67,15.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,-0.61,16.37,-79.58,15.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,-0.63,16.93,-80.45,15.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,-0.64,17.37,-81.35,15.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,-0.65,17.69,-82.28,15.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,-0.66,18.16,-83.18,15.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,-0.67,18.75,-84.06,15.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,-0.69,19.11,-84.98,15.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,-0.7,19.7,-85.84,15.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,-0.71,20.06,-86.75,15.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,-0.72,20.57,-87.61,15.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,-0.74,21.06,-88.47,15.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
